15645	18528684	3	2
15646	18528718	6	3
15647	18528776	40	18
15648	18529053	2	2
15649	18529082	16	15
15650	18529207	1	1
15651	18529225	12	4
15652	18529318	3	3
15653	18529356	1	1
15654	18529374	1	1
15655	18529392	99	47
15656	18529983	7	3
15657	18530039	15	12
15658	18530171	4	3
15659	18530212	1	1
15660	18530230	1	1
15661	18530248	3	2
15662	18530280	4	3
15663	18530321	2	2
15664	18530349	1	1
15665	18530367	2	2
15666	18530394	1	1
15667	18530412	1	1
15668	18530430	1	1
15669	18530448	3	2
15670	18530485	26	14
15671	18530692	1	1
15672	18530710	6	2
15673	18530762	1	1
15674	18530780	1	1
15675	18530798	1	1
15676	18530816	4	3
15677	18530861	1	1
15678	18530879	1	1
15679	18530897	14	4
15680	18530987	1	1
15681	18531005	1	1
15682	18531023	2	2
15683	18531051	1	1
15684	18531069	1	1
15685	18531087	2	2
15686	18531114	1	1
15687	18531132	2	2
15688	18531159	5	3
15689	18531206	24	4
15690	18531365	1	1
15691	18531383	1	1
15692	18531401	6	5
15693	18531459	3	2
15694	18531494	13	7
15695	18531603	2	2
15696	18531631	1	1
15697	18531649	5	5
15698	18531703	38	8
15699	18531972	5	5
15700	18532023	2	1
15701	18532048	74	62
15702	18532566	2	1
15703	18532589	1	1
15704	18532607	1	1
15705	18532625	1	1
15706	18532643	32	23
15707	18532881	18	12
15708	18533025	2	1
15709	18533048	2	1
15710	18533071	29	8
15711	18533276	17	12
15712	18533418	1	1
15713	18533436	3	3
15714	18533472	53	13
15715	18533792	24	4
15716	18533942	1	1
15717	18533960	11	11
15718	18534056	1	1
15719	18534074	1	1
15720	18534092	14	8
15721	18534206	13	13
15722	18534323	2	1
15723	18534346	19	9
15724	18534492	12	2
15725	18534566	5	3
15726	18534613	1	1
15727	18534631	1	1
15728	18534649	1	1
15729	18534667	1068	36
15730	18539137	17	11
15731	18539265	4	4
15732	18539311	2	1
15733	18539336	1	1
15734	18539354	1	1
15735	18539372	5	5
15736	18539421	1	1
15737	18539439	3	2
15738	18539472	4	2
15739	18539511	1	1
15740	18539529	20	11
15741	18539684	12	7
15742	18539787	2	2
15743	18539815	2	1
15744	18539838	9	9
15745	18539926	7	2
15746	18539979	2	1
15747	18540002	3	2
15748	18540036	26	17
15749	18540241	22	14
15750	18540413	4	1
15751	18540446	11	11
15752	18540548	2	2
15753	18540575	1	1
15754	18540593	15	6
15755	18540697	18	8
15756	18540832	10	8
15757	18540921	9	5
15758	18540996	15	13
15759	18541116	4	1
15760	18541149	6	5
15761	18541211	8	7
15762	18541284	4	2
15763	18541322	2	2
15764	18541350	6	4
15765	18541409	2	1
15766	18541432	8	7
15767	18541513	25	12
15768	18541690	1	1
15769	18541708	1	1
15770	18541726	2	1
15771	18541749	1	1
15772	18541767	17	3
15773	18541897	5	1
15774	18541943	6	2
15775	18541987	3	1
15776	18542014	104	59
15777	18542715	1	1
15778	18542733	2	2
15779	18542762	1	1
15780	18542780	7	6
15781	18542845	1	1
15782	18542863	29	21
15783	18543094	2	1
15784	18543116	2	1
15785	18543139	14	7
15786	18543254	4	3
15787	18543294	2	1
15788	18543317	2	1
15789	18543340	52	36
15790	18543702	7	6
15791	18543768	7	6
15792	18543837	8	7
15793	18543913	29	17
15794	18544128	1	1
15795	18544146	12	8
15796	18544241	2	1
15797	18544264	1	1
15798	18544282	5	5
15799	18544332	3	1
15800	18544359	9	7
15801	18544441	3	3
15802	18544476	6	6
15803	18544538	53	17
15804	18544851	1	1
15805	18544869	17	13
15806	18545007	17	12
15807	18545142	4	3
15808	18545186	26	12
15809	18545368	16	13
15810	18545500	5	2
15811	18545543	4	1
15812	18545576	16	10
15813	18545705	2	1
15814	18545728	3	2
15815	18545760	7	4
15816	18545820	33	24
15817	18546070	2	2
15818	18546098	34	23
15819	18546378	3	2
15820	18546412	2	1
15821	18546434	27	16
15822	18546641	1	1
15823	18546659	2	2
15824	18546686	7	1
15825	18546732	9	8
15826	18546810	2	1
15827	18546833	2	2
15828	18546861	9	6
15829	18546937	8	7
15830	18547019	1	1
15831	18547037	2	1
15832	18547060	2	1
15833	18547083	1	1
15834	18547101	26	22
15835	18547307	1	1
15836	18547325	4	4
15837	18547369	26	18
15838	18547567	6	5
15839	18547623	24	15
15840	18547814	1	1
15841	18547832	1	1
15842	18547850	3	2
15843	18547887	4	1
15844	18547920	3	2
15845	18547953	73	63
15846	18548463	1	1
15847	18548481	7	5
15848	18548542	50	16
15849	18548857	1	1
15850	18548875	2	1
15851	18548898	107	33
15852	18549484	2	2
15853	18549512	11	8
15854	18549608	1	1
15855	18549626	22	9
15856	18549788	6	4
15857	18549845	3	3
15858	18549881	2	2
15859	18549908	1	1
15860	18549926	2	1
15861	18549949	6	2
15862	18549998	6	6
15863	18550054	56	16
15864	18550370	3	3
15865	18550407	2	1
15866	18550430	19	10
15867	18550565	1	1
15868	18550583	1	1
15869	18550601	12	8
15870	18550700	2	1
15871	18550723	6	5
15872	18550787	3	1
15873	18550814	12	12
15874	18550921	5	2
15875	18550965	4	2
15876	18551003	6	6
15877	18551065	27	19
15878	18551267	4	2
15879	18551305	2	2
15880	18551332	9	3
15881	18551405	2	1
15882	18551428	1	1
15883	18551446	10	3
15884	18551526	1	1
15885	18551544	4	3
15886	18551584	4	4
15887	18551627	9	8
15888	18551698	2	1
15889	18551721	79	29
15890	18552249	4	3
15891	18552292	2	1
15892	18552315	3	1
15893	18552343	2	1
15894	18552366	1	1
15895	18552384	2	1
15896	18552407	4	4
15897	18552452	2	2
15898	18552481	17	10
15899	18552614	16	10
15900	18552744	6	2
15901	18552797	3	2
15902	18552829	6	3
15903	18552889	17	10
15904	18553026	2	1
15905	18553049	2	2
15906	18553078	3	3
15907	18553117	17	12
15908	18553250	11	6
15909	18553341	13	10
15910	18553453	204	18
15911	18554455	1	1
15912	18554473	24	17
15913	18554658	54	16
15914	18555021	1	1
15915	18555039	1	1
15916	18555057	1	1
15917	18555075	4	3
15918	18555115	10	2
15919	18555176	60	9
15920	18555530	4	2
15921	18555571	1	1
15922	18555589	4	3
15923	18555629	2	1
15924	18555652	5	4
15925	18555701	4	3
15926	18555742	35	5
15927	18555945	4	3
15928	18555987	7	5
15929	18556056	6	4
15930	18556114	10	7
15931	18556206	5	5
15932	18556261	2	2
15933	18556286	1	1
15934	18556304	9	5
15935	18556382	1	1
15936	18556400	39	22
15937	18556668	3	2
15938	18556703	2	1
15939	18556726	1	1
15940	18556744	1	1
15941	18556762	1	1
15942	18556780	1	1
15943	18556798	1	1
15944	18556816	2	2
15945	18556844	16	8
15946	18556969	13	6
15947	18557068	5	2
15948	18557112	5	1
15949	18557146	5	3
15950	18557191	37	31
15951	18557482	13	8
15952	18557585	1	1
15953	18557603	1	1
15954	18557621	2	2
15955	18557650	1	1
15956	18557668	1	1
15957	18557686	1	1
15958	18557704	1	1
15959	18557722	1	1
15960	18557740	2	1
15961	18557763	4	2
15962	18557806	28	15
15963	18558013	1	1
15964	18558031	1	1
15965	18558049	28	20
15966	18558268	2	1
15967	18558290	11	8
15968	18558387	106	46
15969	18559091	3	2
15970	18559125	2	1
15971	18559148	2	2
15972	18559175	35	31
15973	18559446	3	3
15974	18559483	2	2
15975	18559511	40	24
15976	18559789	9	7
15977	18559874	5	4
15978	18559926	125	38
15979	18560673	46	17
15980	18560983	1	1
15981	18561001	3	3
15982	18561036	15	11
15983	18561155	5	3
15984	18561205	3	3
15985	18561242	3	1
15986	18561269	6	6
15987	18561327	134	6
15988	18562022	1	1
15989	18562040	1	1
15990	18562058	1	1
15991	18562076	3	1
15992	18562104	8	5
15993	18562174	140	41
15994	18563059	4	3
15995	18563099	7	5
15996	18563162	5	3
15997	18563204	8	4
15998	18563262	2	1
15999	18563285	2	2
16000	18563313	27	22
16001	18563529	8	8
16002	18563608	26	16
16003	18563817	13	5
16004	18563908	5	3
16005	18563960	54	41
16006	18564363	1	1
16007	18564381	4	3
16008	18564423	9	4
16009	18564496	1	1
16010	18564514	5	4
16011	18564565	20	14
16012	18564724	8	6
16013	18564791	2	1
16014	18564814	137	74
16015	18565700	1	1
16016	18565718	33	21
16017	18565975	50	41
16018	18566360	3	2
16019	18566394	9	8
16020	18566479	22	9
16021	18566649	1	1
16022	18566667	3	1
16023	18566694	1	1
16024	18566712	1	1
16025	18566730	29	10
16026	18566913	8	5
16027	18566985	7	6
16028	18567054	4	4
16029	18567098	5	4
16030	18567150	1	1
16031	18567168	1	1
16032	18567186	3	2
16033	18567217	19	12
16034	18567368	15	11
16035	18567492	2	1
16036	18567515	2	2
16037	18567544	1	1
16038	18567562	2	1
16039	18567585	7	7
16040	18567658	1	1
16041	18567676	4	3
16042	18567714	1	1
16043	18567732	22	6
16044	18567874	20	14
16045	18568031	3	2
16046	18568064	16	7
16047	18568173	15	9
16048	18568290	3	2
16049	18568323	2	2
16050	18568352	11	8
16051	18568445	1	1
16052	18568463	52	29
16053	18568831	4	4
16054	18568875	3	1
16055	18568905	4	3
16056	18568945	30	23
16057	18569177	1	1
16058	18569195	24	19
16059	18569384	13	8
16060	18569486	4	3
16061	18569528	13	4
16062	18569635	4	2
16063	18569673	4	2
16064	18569712	1	1
16065	18569730	12	8
16066	18569834	2	1
16067	18569857	6	5
16068	18569917	6	4
16069	18569973	6	4
16070	18570030	12	7
16071	18570125	2	1
16072	18570148	1	1
16073	18570166	8	5
16074	18570238	73	52
16075	18570708	1	1
16076	18570726	2	2
16077	18570753	11	10
16078	18570846	1	1
16079	18570864	1	1
16080	18570882	8	7
16081	18570957	28	12
16082	18571147	14	13
16083	18571256	1	1
16084	18571274	3	3
16085	18571312	1	1
16086	18571330	3	3
16087	18571369	65	50
16088	18571812	3	3
16089	18571848	13	8
16090	18571957	1	1
16091	18571975	1	1
16092	18571993	3	3
16093	18572030	2	1
16094	18572053	3	2
16095	18572089	1	1
16096	18572107	1	1
16097	18572125	1	1
16098	18572143	2	1
16099	18572166	4	2
16100	18572208	3	2
16101	18572241	72	39
16102	18572764	5	4
16103	18572816	7	4
16104	18572884	165	56
16105	18573857	9	3
16106	18573932	1	1
16107	18573950	8	7
16108	18574027	64	24
16109	18574458	5	4
16110	18574511	9	6
16111	18574586	1	1
16112	18574604	5	3
16113	18574650	4	2
16114	18574687	122	54
16115	18575453	23	21
16116	18575638	2	1
16117	18575661	27	17
16118	18575865	1	1
16119	18575883	1	1
16120	18575901	1	1
16121	18575919	1	1
16122	18575937	7	5
16123	18576003	5	3
16124	18576052	12	9
16125	18576150	1	1
16126	18576168	6	4
16127	18576221	1	1
16128	18576239	1	1
16129	18576257	16	8
16130	18576378	2	2
16131	18576407	2	2
16132	18576435	3	3
16133	18576472	10	10
16134	18576564	2	1
16135	18576587	1	1
16136	18576605	27	17
16137	18576783	1	1
16138	18576801	2	2
16139	18576830	24	5
16140	18576984	3	3
16141	18577021	1	1
16142	18577039	22	19
16143	18577205	2	1
16144	18577228	4	2
16145	18577263	1	1
16146	18577281	7	5
16147	18577346	7	7
16148	18577408	1	1
16149	18577426	7	2
16150	18577478	61	41
16151	18577930	14	11
16152	18578049	1	1
16153	18578067	2	1
16154	18578090	1	1
16155	18578108	2	2
16156	18578136	49	35
16157	18578511	2	1
16158	18578533	5	3
16159	18578581	23	15
16160	18578745	3	3
16161	18578781	19	17
16162	18578935	2	1
16163	18578959	3	2
16164	18578992	10	5
16165	18579072	2	1
16166	18579096	1	1
16167	18579115	12	9
16168	18579219	8	6
16169	18579298	1	1
16170	18579317	2	1
16171	18579341	2	1
16172	18579365	2	2
16173	18579395	4	4
16174	18579441	1	1
16175	18579460	14	7
16176	18579564	23	12
16177	18579734	13	9
16178	18579850	2	2
16179	18579880	7	6
16180	18579952	4	3
16181	18579996	2	1
16182	18580020	32	17
16183	18580240	2	1
16184	18580264	6	5
16185	18580325	1	1
16186	18580344	2	1
16187	18580370	12	11
16188	18580472	1	1
16189	18580491	1	1
16190	18580510	42	10
16191	18580755	28	23
16192	18580981	1	1
16193	18581000	1	1
16194	18581019	1	1
16195	18581038	1	1
16196	18581057	9	4
16197	18581138	1	1
16198	18581157	2	1
16199	18581180	17	5
16200	18581301	2	1
16201	18581325	10	2
16202	18581395	3	3
16203	18581435	8	6
16204	18581510	1	1
16205	18581529	1	1
16206	18581548	53	22
16207	18581900	22	8
16208	18582071	15	6
16209	18582177	36	21
16210	18582432	2	2
16211	18582461	6	6
16212	18582522	47	6
16213	18582826	2	2
16214	18582856	2	2
16215	18582884	31	15
16216	18583090	2	2
16217	18583120	3	2
16218	18583155	21	19
16219	18583336	145	95
16220	18584315	2	2
16221	18584342	1	1
16222	18584361	1	1
16223	18584380	1	1
16224	18584399	90	38
16225	18584991	5	3
16226	18585040	5	4
16227	18585091	2	1
16228	18585117	2	1
16229	18585141	3	3
16230	18585177	18	7
16231	18585311	9	6
16232	18585387	23	10
16233	18585553	3	3
16234	18585592	42	12
16235	18585879	5	2
16236	18585922	12	10
16237	18586029	1	1
16238	18586048	1	1
16239	18586067	33	13
16240	18586272	14	3
16241	18586380	3	1
16242	18586409	2	1
16243	18586433	20	17
16244	18586597	4	3
16245	18586640	3	3
16246	18586677	2	2
16247	18586705	7	6
16248	18586772	2	1
16249	18586796	3	3
16250	18586832	1	1
16251	18586851	6	5
16252	18586914	2	2
16253	18586941	47	28
16254	18587271	5	5
16255	18587325	11	11
16256	18587424	129	50
16257	18588219	5	4
16258	18588273	19	8
16259	18588390	5	2
16260	18588427	84	40
16261	18588949	1	1
16262	18588965	7	2
16263	18589014	6	4
16264	18589062	8	8
16265	18589137	7	6
16266	18589198	15	14
16267	18589327	24	18
16268	18589501	9	7
16269	18589574	9	6
16270	18589645	9	5
16271	18589715	4	4
16272	18589757	4	4
16273	18589799	22	11
16274	18589955	9	4
16275	18590017	9	4
16276	18590079	10	9
16277	18590166	1	1
16278	18590182	1	1
16279	18590198	1	1
16280	18590214	1	1
16281	18590230	4	4
16282	18590269	1	1
16283	18590285	3	3
16284	18590318	1	1
16285	18590334	1	1
16286	18590350	4	3
16287	18590391	2	2
16288	18590417	8	3
16289	18590471	14	3
16290	18590563	11	11
16291	18590644	38	32
16292	18590928	9	3
16293	18590986	43	34
16294	18591321	8	8
16295	18591393	132	77
16296	18592277	46	39
16297	18592627	17	5
16298	18592740	75	45
16299	18593235	27	15
16300	18593417	149	116
16301	18594350	5	3
16302	18594396	2	1
16303	18594418	2	1
16304	18594440	1	1
16305	18594455	1	1
16306	18594470	12	8
16307	18594570	4	4
16308	18594611	1	1
16309	18594627	4	4
16310	18594665	23	11
16311	18594852	33	29
16312	18595110	20	11
16313	18595261	16	14
16314	18595397	6	6
16315	18595452	1	1
16316	18595468	185	41
16317	18596473	18	17
16318	18596622	2	2
16319	18596648	21	11
16320	18596791	22	20
16321	18596970	2	1
16322	18596992	2	2
16323	18597016	1	1
16324	18597033	1	1
16325	18597050	1	1
16326	18597067	1	1
16327	18597084	1	1
16328	18597101	1	1
16329	18597118	1	1
16330	18597135	1	1
16331	18597152	1	1
16332	18597169	1	1
16333	18597186	1	1
16334	18597203	12	9
16335	18597292	23	12
16336	18597453	8	7
16337	18597517	261	41
16338	18598979	121	81
16339	18599807	116	31
16340	18600515	2	1
16341	18600536	2	2
16342	18600561	1	1
16343	18600577	1	1
16344	18600593	942	93
16345	18604973	47	25
16346	18605280	15	14
16347	18605410	43	4
16348	18605629	2	2
16349	18605653	180	52
16350	18606792	1	1
16351	18606808	13	7
16352	18606899	8	7
16353	18606968	6	6
16354	18607020	2	2
16355	18607045	14	10
16356	18607160	2	2
16357	18607186	3	3
16358	18607218	2	2
16359	18607244	2	1
16360	18607264	84	33
16361	18607768	37	12
16362	18607993	1	1
16363	18608008	1	1
16364	18608023	1	1
16365	18608038	2	1
16366	18608059	10	6
16367	18608137	1	1
16368	18608152	2	2
16369	18608174	2	2
16370	18608196	2	1
16371	18608217	2	1
16372	18608238	76	33
16373	18608728	55	41
16374	18609144	11	6
16375	18609230	1	1
16376	18609246	1	1
16377	18609262	1	1
16378	18609278	14	3
16379	18609390	23	2
16380	18609517	12	12
16381	18609623	2	1
16382	18609645	20	20
16383	18609799	10	9
16384	18609883	2	2
16385	18609908	2	2
16386	18609932	1	1
16387	18609948	1	1
16388	18609964	1	1
16389	18609980	22	21
16390	18610158	16	12
16391	18610285	11	8
16392	18610375	2	2
16393	18610399	3	3
16394	18610433	2	2
16395	18610457	4	4
16396	18610494	1	1
16397	18610510	10	5
16398	18610582	1	1
16399	18610598	1	1
16400	18610614	1	1
16401	18610630	1	1
16402	18610646	5	3
16403	18610687	1	1
16404	18610703	2	2
16405	18610728	1	1
16406	18610744	1	1
16407	18610760	1	1
16408	18610776	2	2
16409	18610801	1	1
16410	18610817	1	1
16411	18610833	1	1
16412	18610849	1	1
16413	18610865	1	1
16414	18610881	1	1
16415	18610897	1	1
16416	18610913	1	1
16417	18610929	1	1
16418	18610945	1	1
16419	18610961	1	1
16420	18610977	2	2
16421	18611001	9	9
16422	18611078	1	1
16423	18611093	1	1
16424	18611108	3	3
16425	18611141	6	4
16426	18611193	3	3
16427	18611224	3	3
16428	18611257	1	1
16429	18611272	64	49
16430	18611754	12	12
16431	18611848	33	25
16432	18612089	2	2
16433	18612114	2	2
16434	18612138	18	12
16435	18612282	8	4
16436	18612346	63	24
16437	18612760	13	7
16438	18612857	1	1
16439	18612873	49	13
16440	18613170	1	1
16441	18613186	8	4
16442	18613236	14	4
16443	18613314	4	4
16444	18613344	4	4
16445	18613374	4	4
16446	18613404	4	4
16447	18613438	8	8
16448	18613504	6	6
16449	18613555	8	7
16450	18613621	4	4
16451	18613655	11	9
16452	18613745	9	9
16453	18613819	5	5
16454	18613861	4	4
16455	18613895	8	4
16456	18613945	8	4
16457	18613999	8	4
16458	18614053	13	10
16459	18614151	6	5
16460	18614198	6	6
16461	18614247	2	2
16462	18614268	4	2
16463	18614299	50	48
16464	18614643	2	2
16465	18614664	2	2
16466	18614685	2	2
16467	18614706	2	2
16468	18614727	2	2
16469	18614748	2	2
16470	18614769	2	2
16471	18614790	2	2
16472	18614811	5	5
16473	18614853	2	2
16474	18614874	2	2
16475	18614895	3	3
16476	18614926	2	2
16477	18614947	2	2
16478	18614968	4	2
16479	18614997	2	2
16480	18615018	2	2
16481	18615039	2	2
16482	18615060	2	2
16483	18615081	4	4
16484	18615117	43	20
16485	18615402	47	23
16486	18615716	35	12
16487	18615949	4	1
16488	18615978	57	31
16489	18616356	14	1
16490	18616435	14	12
16491	18616548	20	18
16492	18616707	1	1
16493	18616722	2	1
16494	18616743	4	3
16495	18616781	8	2
16496	18616836	15	14
16497	18616964	14	10
16498	18617073	3	3
16499	18617109	3	3
16500	18617144	1	1
16501	18617160	99	28
16502	18617768	16	13
16503	18617896	104	81
16504	18618617	25	15
16505	18618803	17	11
16506	18618941	1	1
16507	18618957	1	1
16508	18618973	188	123
16509	18620211	4	4
16510	18620254	1	1
16511	18620270	1	1
16512	18620286	2	2
16513	18620313	1	1
16514	18620329	1	1
16515	18620345	1	1
16516	18620361	1	1
16517	18620377	97	13
16518	18620874	22	1
16519	18621000	1	1
16520	18621017	9	2
16521	18621080	1	1
16522	18621097	23	1
16523	18621223	4	2
16524	18621259	3	2
16525	18621288	51	20
16526	18621622	1	1
16527	18621639	1	1
16528	18621656	1	1
16529	18621673	1	1
16530	18621690	3	1
16531	18621715	1	1
16532	18621732	1	1
16533	18621749	5	5
16534	18621796	1	1
16535	18621813	1	1
16536	18621830	1	1
16537	18621847	18	14
16538	18621985	1	1
16539	18622002	1	1
16540	18622019	8	1
16541	18622074	41	9
16542	18622350	6	3
16543	18622399	54	35
16544	18622804	18	7
16545	18622928	1	1
16546	18622944	38	7
16547	18623206	10	10
16548	18623301	26	24
16549	18623486	33	30
16550	18623756	40	25
16551	18624056	304	26
16552	18625751	109	51
16553	18626489	76	28
16554	18627036	9	7
16555	18627114	34	5
16556	18627320	8	7
16557	18627398	3	1
16558	18627428	12	6
16559	18627523	70	45
16560	18628024	4	3
16561	18628064	31	25
16562	18628307	6	1
16563	18628354	18	11
16564	18628496	5	1
16565	18628537	5	4
16566	18628587	92	29
16567	18629161	7	2
16568	18629219	588	115
16569	18632567	546	105
16570	18635709	16	7
16571	18635819	75	32
16572	18636276	27	22
16573	18636493	22	9
16574	18636647	22	16
16575	18636835	4	1
16576	18636869	12	9
16577	18636970	3	3
16578	18637005	3	3
16579	18637038	67	24
16580	18637491	16	5
16581	18637623	51	37
16582	18637990	23	18
16583	18638174	1	1
16584	18638191	34	22
16585	18638421	71	42
16586	18638924	1	1
16587	18638941	21	12
16588	18639101	3	1
16589	18639131	13	13
16590	18639246	119	83
16591	18640072	12	11
16592	18640174	5	5
16593	18640227	320	154
16594	18642228	58	15
16595	18642618	30	15
16596	18642842	20	13
16597	18643004	3	3
16598	18643037	44	33
16599	18643365	58	35
16600	18643779	6	3
16601	18643831	5	2
16602	18643874	16	7
16603	18643988	2	1
16604	18644011	67	24
16605	18644444	3	3
16606	18644480	62	17
16607	18644913	2	2
16608	18644938	1	1
16609	18644955	1	1
16610	18644972	9	5
16611	18645048	25	15
16612	18645244	19	15
16613	18645393	4	4
16614	18645438	3	3
16615	18645473	6	5
16616	18645531	3	2
16617	18645565	1	1
16618	18645580	11	5
16619	18645660	57	25
16620	18646044	37	4
16621	18646256	37	11
16622	18646518	9	6
16623	18646599	1	1
16624	18646615	35	21
16625	18646898	1	1
16626	18646914	1	1
16627	18646930	1	1
16628	18646946	3	1
16629	18646970	1	1
16630	18646986	10	5
16631	18647064	5	2
16632	18647105	32	12
16633	18647321	1	1
16634	18647336	13	5
16635	18647428	1	1
16636	18647443	2	1
16637	18647465	2	1
16638	18647487	2	1
16639	18647509	2	1
16640	18647531	9	5
16641	18647600	31	23
16642	18647822	2	1
16643	18647844	106	65
16644	18648612	1	1
16645	18648628	24	18
16646	18648815	8	7
16647	18648890	1	1
16648	18648906	10	9
16649	18648996	8	5
16650	18649063	2	2
16651	18649089	30	20
16652	18649305	14	14
16653	18649432	18	17
16654	18649586	6	6
16655	18649644	29	20
16656	18649861	19	15
16657	18650015	1	1
16658	18650032	2	1
16659	18650055	1	1
16660	18650072	1	1
16661	18650089	3	3
16662	18650122	1	1
16663	18650139	1	1
16664	18650156	1	1
16665	18650173	1	1
16666	18650190	1	1
16667	18650207	1	1
16668	18650224	2	2
16669	18650249	85	41
16670	18650787	22	11
16671	18650941	1	1
16672	18650958	7	4
16673	18651014	1	1
16674	18651031	1	1
16675	18651048	1	1
16676	18651065	1	1
16677	18651082	3	2
16678	18651111	1	1
16679	18651125	1	1
16680	18651140	1	1
16681	18651155	1	1
16682	18651170	28	18
16683	18651358	1	1
16684	18651373	1	1
16685	18651388	1	1
16686	18651403	1	1
16687	18651418	1	1
16688	18651433	1	1
16689	18651448	11	10
16690	18651541	1	1
16691	18651556	1	1
16692	18651571	37	27
16693	18651836	107	36
16694	18652503	9	9
16695	18652585	1	1
16696	18652600	2	2
16697	18652625	1	1
16698	18652641	1	1
16699	18652657	12	12
16700	18652746	28	14
16701	18652923	80	25
16702	18653417	141	51
16703	18654315	10	9
16704	18654403	74	32
16705	18654877	135	75
16706	18655773	110	79
16707	18656499	28	20
16708	18656710	97	79
16709	18657297	175	78
16710	18658215	267	122
16711	18659701	109	85
16712	18660396	82	73
16713	18660921	86	73
16714	18661479	145	80
16715	18662307	11	11
16716	18662401	189	115
16717	18663627	27	24
16718	18663809	5	4
16719	18663853	1	1
16720	18663868	17	14
16721	18663999	6	1
16722	18664040	347	128
16723	18665963	63	27
16724	18666356	45	30
16725	18666654	1	1
16726	18666670	16	16
16727	18666799	7	7
16728	18666863	5	5
16729	18666912	7	7
16730	18666974	1	1
16731	18666990	2	1
16732	18667011	1	1
16733	18667027	27	19
16734	18667215	1	1
16735	18667231	63	33
16736	18667679	25	3
16737	18667822	1	1
16738	18667838	1	1
16739	18667854	7	6
16740	18667920	1	1
16741	18667936	1	1
16742	18667952	82	49
16743	18668478	1	1
16744	18668494	1	1
16745	18668510	3	3
16746	18668544	10	8
16747	18668629	2	2
16748	18668655	2	2
16749	18668680	17	14
16750	18668814	7	5
16751	18668873	23	8
16752	18669018	2	2
16753	18669043	13	6
16754	18669139	1	1
16755	18669154	7	6
16756	18669219	40	34
16757	18669522	46	26
16758	18669848	1	1
16759	18669863	4	3
16760	18669905	1	1
16761	18669921	3	3
16762	18669956	10	10
16763	18670048	49	26
16764	18670376	72	28
16765	18670834	138	23
16766	18671629	7	3
16767	18671686	6	6
16768	18671745	1	1
16769	18671761	6	5
16770	18671821	1	1
16771	18671837	3	3
16772	18671870	8	8
16773	18671948	8	7
16774	18672019	38	29
16775	18672315	1	1
16776	18672331	1	1
16777	18672347	25	22
16778	18672549	1	1
16779	18672565	17	6
16780	18672686	103	31
16781	18673312	31	27
16782	18673548	1	1
16783	18673564	3	2
16784	18673594	1	1
16785	18673610	33	32
16786	18673868	3	3
16787	18673903	56	41
16788	18674310	10	8
16789	18674387	2	2
16790	18674413	1	1
16791	18674429	5	4
16792	18674480	16	7
16793	18674586	9	6
16794	18674665	4	3
16795	18674704	3	3
16796	18674739	1	1
16797	18674755	1	1
16798	18674771	18	13
16799	18674909	5	5
16800	18674957	47	25
16801	18675267	3	2
16802	18675298	13	12
16803	18675405	1	1
16804	18675422	1	1
16805	18675439	1	1
16806	18675456	1	1
16807	18675473	1	1
16808	18675490	2	2
16809	18675517	1	1
16810	18675534	1	1
16811	18675551	2	2
16812	18675578	5	4
16813	18675624	5	3
16814	18675672	1	1
16815	18675689	3	1
16816	18675715	1	1
16817	18675732	130	7
16818	18676396	2	1
16819	18676417	172	99
16820	18677499	1	1
16821	18677514	1	1
16822	18677529	1	1
16823	18677544	13	11
16824	18677647	4	4
16825	18677679	4	4
16826	18677716	2	1
16827	18677738	2	1
16828	18677760	2	1
16829	18677782	2	1
16830	18677804	25	13
16831	18677979	2	1
16832	18678000	5	4
16833	18678044	9	8
16834	18678129	16	12
16835	18678258	1	1
16836	18678274	1	1
16837	18678290	31	29
16838	18678502	2	2
16839	18678526	2	2
16840	18678550	1	1
16841	18678566	25	18
16842	18678748	3	3
16843	18678784	2	1
16844	18678807	2	2
16845	18678833	5	4
16846	18678881	2	2
16847	18678906	6	6
16848	18678967	4	3
16849	18679005	11	8
16850	18679103	15	14
16851	18679226	1	1
16852	18679242	4	4
16853	18679283	4	4
16854	18679327	5	5
16855	18679378	497	80
16856	18682101	176	23
16857	18683047	3	3
16858	18683082	1	1
16859	18683098	1	1
16860	18683114	37	13
16861	18683349	1	1
16862	18683365	1	1
16863	18683381	1	1
16864	18683397	7	7
16865	18683459	1	1
16866	18683475	28	26
16867	18683699	12	10
16868	18683798	3	3
16869	18683831	6	4
16870	18683886	29	20
16871	18684105	14	14
16872	18684218	9	6
16873	18684294	2	2
16874	18684319	7	7
16875	18684389	1	1
16876	18684405	1	1
16877	18684421	44	34
16878	18684744	43	23
16879	18685023	12	12
16880	18685124	101	73
16881	18685807	33	27
16882	18686026	27	13
16883	18686210	5	5
16884	18686259	147	67
16885	18687259	9	7
16886	18687333	74	51
16887	18687853	14	13
16888	18687966	8	8
16889	18688037	23	19
16890	18688215	10	7
16891	18688294	3	3
16892	18688326	2	2
16893	18688351	9	6
16894	18688422	4	4
16895	18688464	1	1
16896	18688481	11	5
16897	18688560	1	1
16898	18688577	59	24
16899	18688967	6	6
16900	18689022	2	2
16901	18689046	17	17
16902	18689185	34	21
16903	18689438	9	7
16904	18689514	4	4
16905	18689556	109	35
16906	18690187	18	14
16907	18690330	8	7
16908	18690400	16	11
16909	18690523	3	3
16910	18690556	15	12
16911	18690690	3	3
16912	18690726	19	10
16913	18690869	5	2
16914	18690910	3	3
16915	18690942	3	3
16916	18690974	1	1
